ax_0_0_plot_000_x,ax_0_0_plot_000_y,ax_0_0_plot_001_x,ax_0_0_plot_001_y,ax_1_0_plot_002_x,ax_1_0_plot_002_y,ax_1_0_plot_003_x,ax_1_0_plot_003_y,ax_2_0_plot_004_x,ax_2_0_plot_004_y,ax_2_0_plot_005_x,ax_2_0_plot_005_y
0.330078125,0.7285756,0.330078125,0.793749349083286,0.330078125,0.793848,0.330078125,0.7938481,0.330078125,-0.40835032,0.330078125,-0.4083503
0.33203125,0.7873139,0.33203125,0.7979510631289964,0.33203125,0.7979908,0.33203125,0.79799074,0.33203125,-0.16376619,0.33203125,-0.16376626
0.333984375,0.7994405,0.333984375,0.8021260595744024,0.333984375,0.80210614,0.333984375,0.80210614,0.333984375,0.08154948,0.333984375,0.08154959
0.3359375,0.763319,0.3359375,0.806273687668328,0.3359375,0.80619663,0.3359375,0.8061967,0.3359375,0.32760796,0.3359375,0.3276081
0.337890625,0.6802329,0.337890625,0.8103932982989244,0.337890625,0.8102636,0.337890625,0.8102636,0.337890625,0.57439625,0.337890625,0.57439613
0.33984375,0.554396,0.33984375,0.8144842441610229,0.33984375,0.8143128,0.33984375,0.8143128,0.33984375,0.8219223,0.33984375,0.8219222
0.341796875,0.3927803,0.341796875,0.818545879923796,0.341796875,0.8183405,0.341796875,0.8183406,0.341796875,1.0701739,0.341796875,1.0701739
0.34375,0.20476227,0.34375,0.8225775623986646,0.34375,0.82235533,0.34375,0.8223555,0.34375,1.319154,0.34375,1.319154
0.345703125,0.0016047555,0.345703125,0.8265786507073936,0.345703125,0.8263494,0.345703125,0.8263494,0.345703125,1.5688543,0.345703125,1.5688543
0.34765625,-0.20420042,0.34765625,0.8305485064503133,0.34765625,0.83033055,0.34765625,0.8303306,0.34765625,1.8192719,0.34765625,1.8192719
0.349609375,-0.39969218,0.349609375,0.8344864938746059,0.349609375,0.83428913,0.349609375,0.83428925,0.349609375,2.0704036,0.349609375,2.0704038
0.3515625,-0.5722573,0.3515625,0.8383919800425961,0.3515625,0.8382308,0.3515625,0.838231,0.3515625,2.3222427,0.3515625,2.322243
0.353515625,-0.71045375,0.353515625,0.8422643349999828,0.353515625,0.84214604,0.353515625,0.84214604,0.353515625,2.5747917,0.353515625,2.5747914
0.35546875,-0.8047869,0.35546875,0.8461029319439517,0.35546875,0.8460362,0.35546875,0.8460363,0.35546875,2.8280406,0.35546875,2.8280406
0.357421875,-0.84838545,0.357421875,0.8499071473911053,0.357421875,0.84989417,0.357421875,0.8498943,0.357421875,3.081997,0.357421875,3.081997
0.359375,-0.8375277,0.359375,0.8536763613451477,0.359375,0.8537173,0.359375,0.85371745,0.359375,-2.946534,0.359375,-2.9465337
0.361328125,-0.77197796,0.361328125,0.8574099574642624,0.361328125,0.85750204,0.361328125,0.8575021,0.361328125,-2.6911712,0.361328125,-2.6911712
0.36328125,-0.655102,0.36328125,0.8611073232281193,0.36328125,0.861242,0.36328125,0.86124206,0.36328125,-2.4351072,0.36328125,-2.435107
0.365234375,-0.493746,0.365234375,0.8647678501044497,0.365234375,0.8649381,0.365234375,0.8649382,0.365234375,-2.1783314,0.365234375,-2.1783316
0.3671875,-0.2978763,0.3671875,0.8683909337151228,0.3671875,0.868582,0.3671875,0.868582,0.3671875,-1.920847,0.3671875,-1.9208469
0.369140625,-0.07999672,0.369140625,0.8719759740016655,0.369140625,0.87217826,0.369140625,0.8721783,0.369140625,-1.6626459,0.369140625,-1.6626459
0.37109375,0.14562683,0.37109375,0.8755223753901581,0.37109375,0.875719,0.37109375,0.8757191,0.37109375,-1.4037261,0.37109375,-1.4037262
0.373046875,0.363888,0.373046875,0.8790295469554448,0.373046875,0.8792109,0.373046875,0.8792109,0.373046875,-1.144084,0.373046875,-1.144084
0.375,0.5598501,0.375,0.8824969025845955,0.375,0.88264805,0.375,0.8826482,0.375,-0.8837135,0.375,-0.8837135
0.376953125,0.71977794,0.376953125,0.8859238611395562,0.376953125,0.88603747,0.376953125,0.88603795,0.376953125,-0.62261575,0.376953125,-0.62261575
0.37890625,0.83212,0.37890625,0.8893098466189252,0.37890625,0.8893774,0.37890625,0.88937753,0.37890625,-0.36078313,0.37890625,-0.36078307
0.380859375,0.8883706,0.380859375,0.8926542883187905,0.380859375,0.892673,0.380859375,0.8926731,0.380859375,-0.098220535,0.380859375,-0.09822043
0.3828125,0.88374585,0.3828125,0.8959566209925681,0.3828125,0.89592576,0.3828125,0.89592576,0.3828125,0.1650794,0.3828125,0.16507955
0.384765625,0.81761944,0.384765625,0.8992162850097787,0.384765625,0.8991382,0.384765625,0.89913833,0.384765625,0.42910907,0.384765625,0.42910913
0.38671875,0.69367677,0.38671875,0.9024327265136972,0.38671875,0.9023147,0.38671875,0.90231496,0.38671875,0.69387347,0.38671875,0.6938735
0.388671875,0.51976776,0.388671875,0.905605397577818,0.388671875,0.9054548,0.388671875,0.9054548,0.388671875,0.9593645,0.388671875,0.9593643
0.390625,0.3074553,0.390625,0.90873375636107,0.390625,0.9085636,0.390625,0.90856385,0.390625,1.2255833,0.390625,1.2255836
0.392578125,0.071283266,0.392578125,0.9118172672617229,0.392578125,0.9116373,0.392578125,0.9116375,0.392578125,1.4925238,0.392578125,1.4925239
0.39453125,-0.17219527,0.39453125,0.9148554010699212,0.39453125,0.91468143,0.39453125,0.91468155,0.39453125,1.7601836,0.39453125,1.7601835
0.396484375,-0.40556556,0.396484375,0.9178476351187886,0.396484375,0.91768897,0.396484375,0.9176891,0.396484375,2.028559,0.396484375,2.0285592
0.3984375,-0.61179763,0.3984375,0.9207934534340386,0.3984375,0.92066365,0.3984375,0.9206636,0.3984375,2.297645,0.3984375,2.297645
0.400390625,-0.7755029,0.400390625,0.9236923468820338,0.400390625,0.9235982,0.400390625,0.9235983,0.400390625,2.5674422,0.400390625,2.5674424
0.40234375,-0.8841076,0.40234375,0.9265438133162348,0.40234375,0.92649275,0.40234375,0.9264929,0.40234375,2.837944,0.40234375,2.837944
0.404296875,-0.9288529,0.404296875,0.9293473577219784,0.404296875,0.92934173,0.404296875,0.929342,0.404296875,3.1091542,0.404296875,3.1091542
0.40625,-0.9055412,0.40625,0.9321024923595276,0.40625,0.932142,0.40625,0.9321421,0.40625,-2.9021177,0.40625,-2.9021177
0.408203125,-0.8149614,0.408203125,0.9348087369053348,0.408203125,0.93489033,0.408203125,0.93489033,0.408203125,-2.6294956,0.408203125,-2.6294954
0.41015625,-0.6629518,0.41015625,0.9374656185914628,0.41015625,0.9375812,0.41015625,0.93758124,0.41015625,-2.356167,0.41015625,-2.3561668
0.412109375,-0.4600824,0.412109375,0.940072672343106,0.412109375,0.940215,0.412109375,0.940215,0.412109375,-2.0821261,0.412109375,-2.0821261
0.4140625,-0.22096628,0.4140625,0.942629440914152,0.4140625,0.94278526,0.4140625,0.94278544,0.4140625,-1.8073729,0.4140625,-1.8073729
0.416015625,0.03675725,0.416015625,0.945135475020738,0.416015625,0.9452951,0.416015625,0.9452952,0.416015625,-1.5319022,0.416015625,-1.5319021
0.41796875,0.2937027,0.41796875,0.947590333472737,0.41796875,0.94773966,0.41796875,0.94773984,0.41796875,-1.2557107,0.41796875,-1.2557106
0.419921875,0.5301901,0.419921875,0.9499935833031248,0.419921875,0.9501234,0.419921875,0.9501237,0.419921875,-0.9787958,0.419921875,-0.9787957
0.421875,0.7277616,0.421875,0.9523447998951764,0.421875,0.9524442,0.421875,0.95244414,0.421875,-0.7011529,0.421875,-0.7011529
0.423828125,0.87064546,0.423828125,0.9546435671074354,0.423828125,0.95470667,0.423828125,0.9547066,0.423828125,-0.42278245,0.423828125,-0.42278236
0.42578125,0.947051,0.42578125,0.956889477396408,0.42578125,0.9569112,0.42578125,0.9569112,0.42578125,-0.1436792,0.42578125,-0.14367935
0.427734375,0.950186,0.427734375,0.95908213193693,0.427734375,0.9590618,0.427734375,0.9590618,0.427734375,0.13615313,0.427734375,0.13615316
0.4296875,0.8789071,0.4296875,0.9612211407401564,0.4296875,0.9611613,0.4296875,0.9611612,0.4296875,0.41671848,0.4296875,0.41671854
0.431640625,0.737937,0.431640625,0.963306122769126,0.431640625,0.96321136,0.431640625,0.96321136,0.431640625,0.6980118,0.431640625,0.6980118
0.43359375,0.5376198,0.43359375,0.9653367060518508,0.43359375,0.9652162,0.43359375,0.96521634,0.43359375,0.9800341,0.43359375,0.9800342
0.435546875,0.29321694,0.435546875,0.9673125277918884,0.435546875,0.967175,0.435546875,0.96717495,0.435546875,1.2627805,0.435546875,1.2627805
0.4375,0.023786174,0.4375,0.969233234476344,0.4375,0.96909106,0.4375,0.9690911,0.4375,1.546249,0.4375,1.546249
0.439453125,-0.24927726,0.439453125,0.9710984819812633,0.439453125,0.9709618,0.439453125,0.97096175,0.439453125,1.8304359,0.439453125,1.830436
0.44140625,-0.5039298,0.44140625,0.9729079356743676,0.44140625,0.97278875,0.44140625,0.9727888,0.44140625,2.1153378,0.44140625,2.1153378
0.443359375,-0.71926695,0.443359375,0.9746612705150948,0.443359375,0.97456795,0.443359375,0.97456783,0.443359375,2.4009526,0.443359375,2.4009526
0.4453125,-0.87726384,0.4453125,0.9763581711518942,0.4453125,0.9762983,0.4453125,0.9762983,0.4453125,2.6872764,0.4453125,2.6872764
0.447265625,-0.964324,0.447265625,0.9779983320167448,0.447265625,0.97797555,0.447265625,0.9779756,0.447265625,2.9743097,0.447265625,2.9743097
0.44921875,-0.9724992,0.44921875,0.9795814574168512,0.44921875,0.97959745,0.44921875,0.97959757,0.44921875,-3.0211358,0.44921875,-3.0211356
0.451171875,-0.9002696,0.451171875,0.98110726162348,0.451171875,0.98116,0.451171875,0.98116004,0.451171875,-2.7326865,0.451171875,-2.7326865
0.453125,-0.7528041,0.453125,0.9825754689579004,0.453125,0.98265946,0.453125,0.98265946,0.453125,-2.4435294,0.453125,-2.4435294
0.455078125,-0.5416625,0.455078125,0.9839858138743908,0.455078125,0.98409426,0.455078125,0.98409426,0.455078125,-2.1536603,0.455078125,-2.1536603
0.45703125,-0.28394863,0.45703125,0.9853380410402788,0.45703125,0.98546064,0.45703125,0.98546064,0.45703125,-1.8630781,0.45703125,-1.8630781
0.458984375,-0.0009695694,0.458984375,0.98663190541298,0.458984375,0.9867592,0.458984375,0.9867593,0.458984375,-1.5717789,0.458984375,-1.5717789
0.4609375,0.28349823,0.4609375,0.9878671723140005,0.4609375,0.9879872,0.4609375,0.98798734,0.4609375,-1.2797599,0.4609375,-1.27976
0.462890625,0.54519856,0.462890625,0.9890436174998756,0.462890625,0.98914754,0.462890625,0.98914766,0.462890625,-0.9870183,0.462890625,-0.98701835
0.46484375,0.7614755,0.46484375,0.9901610272300144,0.46484375,0.99023956,0.46484375,0.9902396,0.46484375,-0.6935505,0.46484375,-0.6935505
0.466796875,0.91326547,0.466796875,0.9912191983314173,0.466796875,0.9912666,0.466796875,0.99126655,0.466796875,-0.3993558,0.466796875,-0.39935583
0.46875,0.9868248,0.46875,0.9922179382602436,0.46875,0.9922305,0.46875,0.99223065,0.46875,-0.104431204,0.46875,-0.104431234
0.470703125,0.9750322,0.470703125,0.993157065160202,0.470703125,0.9931343,0.470703125,0.99313444,0.470703125,0.19122219,0.470703125,0.19122222
0.47265625,0.87814,0.47265625,0.9940364079177372,0.47265625,0.99398124,0.47265625,0.9939813,0.47265625,0.48760533,0.47265625,0.48760542
0.474609375,0.7038907,0.474609375,0.9948558062139916,0.474609375,0.9947734,0.474609375,0.99477345,0.474609375,0.78471595,0.474609375,0.784716
0.4765625,0.46697092,0.4765625,0.995615110573518,0.4765625,0.9955134,0.4765625,0.99551344,0.4765625,1.0825527,0.4765625,1.0825527
0.478515625,0.18783243,0.478515625,0.996314182409725,0.478515625,0.99620205,0.478515625,0.99620205,0.478515625,1.3811123,0.478515625,1.3811123
0.48046875,-0.10903131,0.48046875,0.9969528940670334,0.48046875,0.99684083,0.48046875,0.99684095,0.48046875,1.6803924,0.48046875,1.6803923
0.482421875,-0.39721248,0.482421875,0.9975311288597256,0.482421875,0.9974288,0.482421875,0.9974289,0.482421875,1.9803897,0.482421875,1.9803897
0.484375,-0.6507383,0.484375,0.9980487811074756,0.484375,0.9979652,0.484375,0.99796516,0.484375,2.2811015,0.484375,2.2811015
0.486328125,-0.84643435,0.486328125,0.9985057561675365,0.486328125,0.9984479,0.486328125,0.9984478,0.486328125,2.5825253,0.486328125,2.5825253
0.48828125,-0.9660853,0.48828125,0.998901970463582,0.48828125,0.9988743,0.48828125,0.9988745,0.48828125,2.8846595,0.48828125,2.8846593
0.490234375,-0.99818933,0.490234375,0.9992373515111788,0.490234375,0.9992422,0.490234375,0.9992423,0.490234375,-3.0956826,0.490234375,-3.0956824
0.4921875,-0.9391319,0.4921875,0.9995118379398894,0.4921875,0.999548,0.4921875,0.999548,0.4921875,-2.7921295,0.4921875,-2.7921295
0.494140625,-0.79365546,0.494140625,0.9997253795119864,0.494140625,0.99978864,0.494140625,0.9997887,0.494140625,-2.4878664,0.494140625,-2.4878664
0.49609375,-0.57456166,0.49609375,0.9998779371377774,0.49609375,0.9999624,0.49609375,0.99996215,0.49609375,-2.1828914,0.49609375,-2.1828914
0.498046875,-0.30165398,0.498046875,0.9999694828875316,0.498046875,1.0000665,0.498046875,1.0000666,0.498046875,-1.877202,0.498046875,-1.8772023
0.5,-3.9194887e-15,0.5,1.0,0.5,1.0001006,0.5,1.0001006,0.5,-1.5707964,0.5,-1.5707963
0.501953125,0.30233943,0.501953125,0.9999694828875316,0.501953125,1.0000644,0.501953125,1.0000644,0.501953125,-1.2636708,0.501953125,-1.2636708
0.50390625,0.57691294,0.50390625,0.9998779371377774,0.50390625,0.99995834,0.50390625,0.9999584,0.50390625,-0.9558226,0.50390625,-0.9558227
0.505859375,0.7975729,0.505859375,0.9997253795119864,0.505859375,0.999784,0.505859375,0.99978393,0.505859375,-0.6472497,0.505859375,-0.6472496
0.5078125,0.94300586,0.5078125,0.9995118379398894,0.5078125,0.99954385,0.5078125,0.99954367,0.5078125,-0.33795005,0.5078125,-0.33795
0.509765625,0.99885046,0.509765625,0.9992373515111788,0.509765625,0.9992399,0.509765625,0.9992399,0.509765625,-0.027922288,0.509765625,-0.027922312
0.51171875,0.959189,0.51171875,0.998901970463582,0.51171875,0.9988758,0.51171875,0.99887586,0.51171875,0.28283328,0.51171875,0.28283322
0.513671875,0.8272503,0.513671875,0.9985057561675365,0.513671875,0.99845386,0.513671875,0.9984539,0.513671875,0.59431684,0.513671875,0.59431684
0.515625,0.61523736,0.515625,0.9980487811074756,0.515625,0.9979765,0.515625,0.99797654,0.515625,0.9065259,0.515625,0.9065261
0.517578125,0.34327433,0.517578125,0.9975311288597256,0.517578125,0.9974463,0.517578125,0.9974463,0.517578125,1.2194595,0.517578125,1.2194595
0.51953125,0.037554707,0.51953125,0.9969528940670334,0.51953125,0.9968634,0.51953125,0.9968635,0.51953125,1.5331146,0.51953125,1.5331146
0.521484375,-0.2721449,0.521484375,0.996314182409725,0.521484375,0.9962294,0.521484375,0.99622947,0.521484375,1.8474883,0.521484375,1.8474883
0.5234375,-0.5553544,0.5234375,0.995615110573518,0.5234375,0.99554247,0.5234375,0.9955426,0.5234375,2.1625783,0.5234375,2.1625786
0.525390625,-0.7839241,0.525390625,0.9948558062139916,0.525390625,0.9948029,0.525390625,0.9948029,0.525390625,2.4783819,0.525390625,2.4783819
0.52734375,-0.9348649,0.52734375,0.9940364079177372,0.52734375,0.9940075,0.52734375,0.9940076,0.52734375,2.7948978,0.52734375,2.7948978
0.529296875,-0.9927234,0.529296875,0.993157065160202,0.529296875,0.9931547,0.529296875,0.99315464,0.529296875,3.112124,0.529296875,3.112124
0.53125,-0.9512428,0.53125,0.9922179382602436,0.53125,0.9922416,0.53125,0.9922416,0.53125,-2.853124,0.53125,-2.853124
0.533203125,-0.81412303,0.533203125,0.9912191983314173,0.533203125,0.9912657,0.533203125,0.9912657,0.533203125,-2.534476,0.533203125,-2.534476
0.53515625,-0.59478295,0.53515625,0.9901610272300144,0.53515625,0.99022585,0.53515625,0.990226,0.53515625,-2.2151148,0.53515625,-2.215115
0.537109375,-0.31512523,0.537109375,0.9890436174998756,0.537109375,0.9891189,0.537109375,0.9891191,0.537109375,-1.8950398,0.537109375,-1.8950397
0.5390625,-0.003409574,0.5390625,0.9878671723140005,0.5390625,0.9879463,0.5390625,0.9879462,0.5390625,-1.5742475,0.5390625,-1.5742474
0.541015625,0.30856764,0.541015625,0.98663190541298,0.541015625,0.9867054,0.541015625,0.9867056,0.541015625,-1.2527355,0.541015625,-1.2527356
0.54296875,0.58870894,0.54296875,0.9853380410402788,0.54296875,0.9853998,0.54296875,0.98539996,0.54296875,-0.9305019,0.54296875,-0.9305018
0.544921875,0.80793977,0.544921875,0.9839858138743908,0.544921875,0.98402894,0.544921875,0.9840291,0.544921875,-0.60754323,0.544921875,-0.60754323
0.546875,0.94327456,0.546875,0.9825754689579004,0.546875,0.9825966,0.546875,0.98259646,0.546875,-0.28385973,0.546875,-0.28385952
0.548828125,0.9802977,0.548828125,0.98110726162348,0.548828125,0.9811043,0.548828125,0.98110425,0.548828125,0.040551867,0.548828125,0.040551778
0.55078125,0.91478485,0.55078125,0.9795814574168512,0.55078125,0.9795554,0.55078125,0.97955555,0.55078125,0.36568898,0.55078125,0.36568892
0.552734375,0.7532743,0.552734375,0.9779983320167448,0.552734375,0.97795284,0.552734375,0.9779529,0.552734375,0.69155335,0.552734375,0.6915536
0.5546875,0.5125062,0.5546875,0.9763581711518942,0.5546875,0.9762976,0.5546875,0.9762976,0.5546875,1.0181415,0.5546875,1.0181415
0.556640625,0.21776417,0.556640625,0.9746612705150948,0.556640625,0.9745938,0.556640625,0.97459376,0.556640625,1.345453,0.556640625,1.345453
0.55859375,-0.09972355,0.55859375,0.9729079356743676,0.55859375,0.97283924,0.55859375,0.97283924,0.55859375,1.6734844,0.55859375,1.6734843
0.560546875,-0.40606514,0.560546875,0.9710984819812633,0.560546875,0.97103745,0.560546875,0.97103745,0.560546875,2.0022335,0.560546875,2.0022335
0.5625,-0.6683256,0.5625,0.969233234476344,0.5625,0.9691846,0.5625,0.96918434,0.5625,2.3316987,0.5625,2.331699
0.564453125,-0.8581011,0.564453125,0.9673125277918884,0.564453125,0.9672824,0.564453125,0.9672824,0.564453125,2.661876,0.564453125,2.661876
0.56640625,-0.95465624,0.56640625,0.9653367060518508,0.56640625,0.965327,0.56640625,0.96532696,0.56640625,2.9927678,0.56640625,2.9927676
0.568359375,-0.9472715,0.568359375,0.963306122769126,0.568359375,0.9633176,0.568359375,0.9633176,0.568359375,-2.9588163,0.568359375,-2.9588165
0.5703125,-0.83652765,0.5703125,0.9612211407401564,0.5703125,0.9612524,0.5703125,0.9612524,0.5703125,-2.626501,0.5703125,-2.626501
0.572265625,-0.6343634,0.572265625,0.95908213193693,0.572265625,0.9591282,0.572265625,0.95912814,0.572265625,-2.2934747,0.572265625,-2.2934744
0.57421875,-0.36287767,0.57421875,0.956889477396408,0.57421875,0.95694643,0.57421875,0.9569466,0.57421875,-1.9597318,0.57421875,-1.959732
0.576171875,-0.05198353,0.576171875,0.9546435671074354,0.576171875,0.9547031,0.576171875,0.9547032,0.576171875,-1.6252732,0.576171875,-1.6252731
0.578125,0.2638434,0.578125,0.9523447998951764,0.578125,0.9524022,0.578125,0.95240235,0.578125,-1.2900953,0.578125,-1.2900952
0.580078125,0.54937583,0.580078125,0.9499935833031248,0.580078125,0.95004076,0.580078125,0.95004076,0.580078125,-0.9541952,0.580078125,-0.9541952
0.58203125,0.77258474,0.58203125,0.947590333472737,0.58203125,0.947624,0.58203125,0.9476239,0.58203125,-0.61757296,0.58203125,-0.61757314
0.583984375,0.9082839,0.583984375,0.945135475020738,0.583984375,0.9451509,0.583984375,0.94515085,0.583984375,-0.28022406,0.583984375,-0.28022403
0.5859375,0.9410494,0.5859375,0.942629440914152,0.5859375,0.94262594,0.5859375,0.9426261,0.5859375,0.057848137,0.5859375,0.057848174
0.587890625,0.867067,0.587890625,0.940072672343106,0.587890625,0.94005173,0.587890625,0.94005173,0.587890625,0.39664847,0.587890625,0.39664856
0.58984375,0.6946766,0.58984375,0.9374656185914628,0.58984375,0.9374291,0.58984375,0.9374291,0.58984375,0.7361718,0.58984375,0.73617166
0.591796875,0.44352835,0.591796875,0.9348087369053348,0.591796875,0.93476266,0.591796875,0.93476284,0.591796875,1.0764205,0.591796875,1.0764205
0.59375,0.14242263,0.59375,0.9321024923595276,0.59375,0.93205035,0.59375,0.9320503,0.59375,1.4173895,0.59375,1.4173896
0.595703125,-0.1739384,0.595703125,0.9293473577219784,0.595703125,0.92929775,0.595703125,0.92929775,0.595703125,1.7590785,0.595703125,1.7590786
0.59765625,-0.4689275,0.59765625,0.9265438133162348,0.59765625,0.9264998,0.59765625,0.92649984,0.59765625,2.1014857,0.59765625,2.1014857
0.599609375,-0.70824516,0.599609375,0.9236923468820338,0.599609375,0.92366105,0.599609375,0.923661,0.599609375,2.4446068,0.599609375,2.4446068
0.6015625,-0.86395377,0.6015625,0.9207934534340386,0.6015625,0.92077625,0.6015625,0.9207763,0.6015625,2.7884438,0.6015625,2.7884438
0.603515625,-0.9178133,0.603515625,0.9178476351187886,0.603515625,0.9178472,0.603515625,0.9178473,0.603515625,3.1329913,0.603515625,3.1329913
0.60546875,-0.86351264,0.60546875,0.9148554010699212,0.60546875,0.91487116,0.60546875,0.9148713,0.60546875,-2.8049304,0.60546875,-2.8049307
0.607421875,-0.7075126,0.607421875,0.9118172672617229,0.607421875,0.91184604,0.607421875,0.9118461,0.607421875,-2.4589567,0.607421875,-2.4589562
0.609375,-0.46837762,0.609375,0.90873375636107,0.609375,0.9087733,0.609375,0.90877336,0.609375,-2.1122653,0.609375,-2.112265
0.611328125,-0.17465195,0.611328125,0.905605397577818,0.611328125,0.9056482,0.611328125,0.9056483,0.611328125,-1.7648597,0.611328125,-1.7648594
0.61328125,0.13848768,0.61328125,0.9024327265136972,0.61328125,0.90247667,0.61328125,0.9024768,0.61328125,-1.4167349,0.61328125,-1.4167347
0.615234375,0.43341756,0.615234375,0.8992162850097787,0.615234375,0.8992531,0.615234375,0.8992531,0.615234375,-1.0678889,0.615234375,-1.0678887
0.6171875,0.6745966,0.6171875,0.8959566209925681,0.6171875,0.8959847,0.6171875,0.8959849,0.6171875,-0.71832275,0.6171875,-0.7183225
0.619140625,0.8328939,0.619140625,0.8926542883187905,0.619140625,0.8926688,0.619140625,0.89266866,0.619140625,-0.36803,0.619140625,-0.36802998
0.62109375,0.8891818,0.62109375,0.8893098466189252,0.62109375,0.88931066,0.62109375,0.8893106,0.62109375,-0.01701614,0.62109375,-0.017016226
0.623046875,0.83674335,0.623046875,0.8859238611395562,0.623046875,0.885911,0.623046875,0.8859112,0.623046875,0.33472595,0.623046875,0.33472598
0.625,0.68217933,0.625,0.8824969025845955,0.625,0.8824716,0.625,0.8824716,0.625,0.6871884,0.625,0.68718857
0.626953125,0.44468042,0.626953125,0.8790295469554448,0.626953125,0.8789974,0.626953125,0.8789974,0.626953125,1.040377,0.626953125,1.0403771
0.62890625,0.15373178,0.62890625,0.8755223753901581,0.62890625,0.8754845,0.62890625,0.87548465,0.62890625,1.394285,0.62890625,1.394285
0.630859375,-0.15448742,0.630859375,0.8719759740016655,0.630859375,0.87194085,0.630859375,0.871941,0.630859375,1.748913,0.630859375,1.748913
0.6328125,-0.44157675,0.6328125,0.8683909337151228,0.6328125,0.86835915,0.6328125,0.86835927,0.6328125,2.1042597,0.6328125,2.1042597
0.634765625,-0.67171067,0.634765625,0.8647678501044497,0.634765625,0.8647464,0.634765625,0.86474645,0.634765625,2.46032,0.634765625,2.46032
0.63671875,-0.81615734,0.63671875,0.8611073232281193,0.63671875,0.8610962,0.63671875,0.8610962,0.63671875,2.8170989,0.63671875,2.8170989
0.638671875,-0.8569444,0.638671875,0.8574099574642624,0.638671875,0.857411,0.638671875,0.8574112,0.638671875,-3.108598,0.638671875,-3.108598
0.640625,-0.78919435,0.640625,0.8536763613451477,0.640625,0.8536894,0.640625,0.85368943,0.640625,-2.7503908,0.640625,-2.7503908
0.642578125,-0.62181395,0.642578125,0.8499071473911053,0.642578125,0.8499283,0.642578125,0.8499285,0.642578125,-2.3914733,0.642578125,-2.3914733
0.64453125,-0.37642702,0.64453125,0.8461029319439517,0.64453125,0.84613216,0.64453125,0.8461322,0.64453125,-2.031836,0.64453125,-2.0318363
0.646484375,-0.08466559,0.646484375,0.8422643349999828,0.646484375,0.84229386,0.646484375,0.842294,0.646484375,-1.6714842,0.646484375,-1.6714841
0.6484375,0.21585286,0.6484375,0.8383919800425961,0.6484375,0.8384222,0.6484375,0.8384222,0.6484375,-1.3104126,0.6484375,-1.3104126
0.650390625,0.48635694,0.650390625,0.8344864938746059,0.650390625,0.8345093,0.650390625,0.83450955,0.650390625,-0.9486191,0.650390625,-0.9486191
0.65234375,0.6919442,0.65234375,0.8305485064503133,0.65234375,0.830565,0.65234375,0.8305651,0.65234375,-0.5861065,0.65234375,-0.5861065
0.654296875,0.80614144,0.654296875,0.8265786507073936,0.654296875,0.82658464,0.654296875,0.8265846,0.654296875,-0.2228664,0.654296875,-0.2228665
0.65625,0.81439966,0.65625,0.8225775623986646,0.65625,0.8225735,0.65625,0.82257366,0.65625,0.14109187,0.65625,0.14109175
0.658203125,0.716051,0.658203125,0.818545879923796,0.658203125,0.8185334,0.658203125,0.81853354,0.658203125,0.5057787,0.658203125,0.5057789
0.66015625,0.5244504,0.66015625,0.8144842441610229,0.66015625,0.8144633,0.66015625,0.8144635,0.66015625,0.87118375,0.66015625,0.8711835
0.662109375,0.26526338,0.662109375,0.8103932982989244,0.662109375,0.8103704,0.662109375,0.81037056,0.662109375,1.2373135,0.662109375,1.2373135
0.6640625,-0.02689559,0.6640625,0.806273687668328,0.6640625,0.80624753,0.6640625,0.8062478,0.6640625,1.6041615,0.6640625,1.6041614
0.666015625,-0.31304237,0.666015625,0.8021260595744024,0.666015625,0.8021049,0.666015625,0.802105,0.666015625,1.9717277,0.666015625,1.9717276
0.66796875,-0.5550208,0.66796875,0.7979510631289964,0.66796875,0.79793316,0.66796875,0.7979333,0.66796875,2.3400135,0.66796875,2.3400133
0.669921875,-0.72062606,0.669921875,0.793749349083286,0.669921875,0.79374015,0.669921875,0.7937406,0.669921875,2.7090108,0.669921875,2.7090108
0.671875,-0.7879606,0.671875,0.7895215696607879,0.671875,0.7895201,0.671875,0.78952014,0.671875,3.0787292,0.671875,3.0787292
0.673828125,-0.74842465,0.673828125,0.7852683783908001,0.673828125,0.78527457,0.673828125,0.78527457,0.673828125,-2.8340285,0.673828125,-2.8340287
0.67578125,-0.60791934,0.67578125,0.780990429942326,0.67578125,0.78100455,0.67578125,0.78100467,0.67578125,-2.4628794,0.67578125,-2.4628797
0.677734375,-0.38607955,0.677734375,0.7766883799585422,0.677734375,0.776705,0.677734375,0.77670515,0.677734375,-2.0910192,0.677734375,-2.0910192
0.6796875,-0.11362216,0.6796875,0.7723628848918654,0.6796875,0.77238405,0.6796875,0.77238417,0.6796875,-1.7184378,0.6796875,-1.7184379
0.681640625,0.17184523,0.681640625,0.7680146018396783,0.681640625,0.7680322,0.681640625,0.7680323,0.681640625,-1.3451385,0.681640625,-1.3451388
0.68359375,0.43099093,0.68359375,0.763644188380767,0.68359375,0.763661,0.68359375,0.76366115,0.68359375,-0.9711207,0.68359375,-0.97112083
0.685546875,0.62819475,0.685546875,0.7592523024125294,0.685546875,0.7592619,0.685546875,0.75926197,0.685546875,-0.5963774,0.685546875,-0.5963774
0.6875,0.7364986,0.6875,0.7548396019890073,0.6875,0.7548438,0.6875,0.7548438,0.6875,-0.22091821,0.6875,-0.22091824
